millis,stamp,datetime,motion_sensor_1,motion_sensor_2,temperature,sound_digital
1413000,1569522240,2019/9/26 18:24:0,0,0,24.7,0
1413999,1569522241,2019/9/26 18:24:1,0,0,24.7,0
1414999,1569522242,2019/9/26 18:24:2,0,0,24.7,0
1416000,1569522243,2019/9/26 18:24:3,0,0,24.7,0
1416998,1569522244,2019/9/26 18:24:4,0,0,24.7,0
1418000,1569522245,2019/9/26 18:24:5,0,0,24.7,0
1418999,1569522246,2019/9/26 18:24:6,0,1,24.7,0
1420999,1569522248,2019/9/26 18:24:8,0,0,24.7,0
1422000,1569522249,2019/9/26 18:24:9,0,0,24.7,0
1422998,1569522250,2019/9/26 18:24:10,0,1,24.7,0
1424998,1569522252,2019/9/26 18:24:12,0,0,24.7,0
1425998,1569522254,2019/9/26 18:24:14,0,0,24.7,0
1427000,1569522255,2019/9/26 18:24:15,0,0,24.7,0
1427999,1569522256,2019/9/26 18:24:16,0,1,24.7,0
1429999,1569522258,2019/9/26 18:24:18,0,0,24.7,0
1431000,1569522259,2019/9/26 18:24:19,0,0,24.7,0
1431999,1569522260,2019/9/26 18:24:20,0,0,24.7,0
1432999,1569522261,2019/9/26 18:24:21,0,0,24.7,0
1434000,1569522262,2019/9/26 18:24:22,0,0,24.7,0
1434999,1569522263,2019/9/26 18:24:23,0,0,24.7,0
1436000,1569522264,2019/9/26 18:24:24,0,0,24.7,0
1436998,1569522265,2019/9/26 18:24:25,0,0,24.7,0
1438000,1569522266,2019/9/26 18:24:26,0,1,24.7,0
1439998,1569522268,2019/9/26 18:24:28,0,0,24.7,0
1440999,1569522269,2019/9/26 18:24:29,0,0,24.7,0
1441999,1569522270,2019/9/26 18:24:30,0,0,24.7,0
1442999,1569522271,2019/9/26 18:24:31,0,1,24.7,0
1444999,1569522273,2019/9/26 18:24:33,0,0,24.7,0
1445998,1569522274,2019/9/26 18:24:34,0,0,24.7,0
1447000,1569522275,2019/9/26 18:24:35,0,1,24.7,0
1448999,1569522277,2019/9/26 18:24:37,0,0,24.7,0
1450000,1569522278,2019/9/26 18:24:38,0,0,24.7,0
1450998,1569522279,2019/9/26 18:24:39,0,0,24.7,0
1451999,1569522280,2019/9/26 18:24:40,0,0,24.7,0
1452999,1569522281,2019/9/26 18:24:41,0,1,24.7,0
1454999,1569522283,2019/9/26 18:24:43,0,0,24.7,0
1456000,1569522284,2019/9/26 18:24:44,0,0,24.7,0
1456999,1569522285,2019/9/26 18:24:45,0,1,24.7,0
1459000,1569522287,2019/9/26 18:24:47,0,0,24.7,0
1459998,1569522288,2019/9/26 18:24:48,0,0,24.7,0
1461000,1569522289,2019/9/26 18:24:49,0,0,24.7,0
1461999,1569522290,2019/9/26 18:24:50,0,0,24.7,0
1462999,1569522291,2019/9/26 18:24:51,0,0,24.7,0
1464000,1569522292,2019/9/26 18:24:52,0,1,24.7,0
1466000,1569522294,2019/9/26 18:24:54,0,0,24.7,0
1466998,1569522295,2019/9/26 18:24:55,0,0,24.7,0
1468000,1569522296,2019/9/26 18:24:56,0,1,24.7,0
1470000,1569522298,2019/9/26 18:24:58,0,0,24.7,0
1470998,1569522299,2019/9/26 18:24:59,0,0,24.7,0
1472000,1569522300,2019/9/26 18:25:0,0,0,24.7,0
1473000,1569522301,2019/9/26 18:25:1,0,0,24.7,0
1473999,1569522302,2019/9/26 18:25:2,0,0,24.7,0
1475000,1569522303,2019/9/26 18:25:3,0,1,24.7,0
1476999,1569522305,2019/9/26 18:25:5,0,0,24.7,0
1477999,1569522306,2019/9/26 18:25:6,0,0,24.7,0
1479000,1569522307,2019/9/26 18:25:7,0,1,24.7,0
1480999,1569522309,2019/9/26 18:25:9,0,0,24.7,0
1481999,1569522310,2019/9/26 18:25:10,0,0,24.7,0
1482999,1569522311,2019/9/26 18:25:11,0,0,24.7,0
1484000,1569522312,2019/9/26 18:25:12,0,0,24.7,0
1484999,1569522313,2019/9/26 18:25:13,0,0,24.7,0
1486000,1569522314,2019/9/26 18:25:14,0,0,24.7,0
1486999,1569522315,2019/9/26 18:25:15,0,0,24.8,0
1488000,1569522316,2019/9/26 18:25:16,0,0,24.8,0
1488999,1569522317,2019/9/26 18:25:17,0,0,24.8,0
1489998,1569522318,2019/9/26 18:25:18,0,0,24.8,0
1490999,1569522319,2019/9/26 18:25:19,0,0,24.8,0
1491999,1569522320,2019/9/26 18:25:20,0,0,24.8,0
1492999,1569522321,2019/9/26 18:25:21,0,0,24.8,0
1493999,1569522322,2019/9/26 18:25:22,0,0,24.8,0
1495000,1569522323,2019/9/26 18:25:23,0,1,24.8,0
1496998,1569522325,2019/9/26 18:25:25,0,0,24.8,0
1497999,1569522326,2019/9/26 18:25:26,0,0,24.8,0
1498999,1569522327,2019/9/26 18:25:27,0,0,24.8,0
1499999,1569522328,2019/9/26 18:25:28,0,1,24.8,0
1502000,1569522330,2019/9/26 18:25:30,0,0,24.8,0
1502998,1569522331,2019/9/26 18:25:31,0,0,24.8,0
1504000,1569522332,2019/9/26 18:25:32,0,0,24.8,0
1504999,1569522333,2019/9/26 18:25:33,0,0,24.8,0
1505998,1569522334,2019/9/26 18:25:34,0,0,24.8,0
1506999,1569522335,2019/9/26 18:25:35,0,0,24.8,0
1507998,1569522336,2019/9/26 18:25:36,0,0,24.8,0
1509000,1569522337,2019/9/26 18:25:37,0,0,24.8,0
1509999,1569522338,2019/9/26 18:25:38,0,0,24.8,0
1510999,1569522339,2019/9/26 18:25:39,0,0,24.8,0
1512000,1569522340,2019/9/26 18:25:40,0,0,24.8,0
1512999,1569522341,2019/9/26 18:25:41,0,0,24.8,0
1513999,1569522342,2019/9/26 18:25:42,0,0,24.8,0
1514999,1569522343,2019/9/26 18:25:43,0,0,24.8,0
1516000,1569522344,2019/9/26 18:25:44,0,0,24.8,0
1516998,1569522345,2019/9/26 18:25:45,0,0,24.8,0
1518000,1569522346,2019/9/26 18:25:46,0,0,24.8,0
1518999,1569522347,2019/9/26 18:25:47,0,0,24.8,0
1519998,1569522348,2019/9/26 18:25:48,0,0,24.8,0
1520999,1569522349,2019/9/26 18:25:49,0,0,24.8,0
1521999,1569522350,2019/9/26 18:25:50,0,0,24.8,0
1523000,1569522351,2019/9/26 18:25:51,0,1,24.8,0
1525000,1569522353,2019/9/26 18:25:53,0,0,24.8,0
1525999,1569522354,2019/9/26 18:25:54,0,0,24.8,0
1526999,1569522355,2019/9/26 18:25:55,0,0,24.8,0
1528000,1569522356,2019/9/26 18:25:56,0,0,24.8,0
1528999,1569522357,2019/9/26 18:25:57,0,0,24.8,0
1530000,1569522358,2019/9/26 18:25:58,0,0,24.8,0
1530999,1569522359,2019/9/26 18:25:59,0,0,24.8,0
1532000,1569522360,2019/9/26 18:26:0,0,1,24.8,0
1534000,1569522362,2019/9/26 18:26:2,0,0,24.8,0
1535000,1569522364,2019/9/26 18:26:4,0,0,24.8,0
1535998,1569522365,2019/9/26 18:26:5,0,1,24.8,0
1537999,1569522367,2019/9/26 18:26:7,0,0,24.8,0
1538999,1569522368,2019/9/26 18:26:8,0,0,24.8,0
1539999,1569522369,2019/9/26 18:26:9,0,0,24.8,0
1540999,1569522370,2019/9/26 18:26:10,0,0,24.8,0
1541999,1569522371,2019/9/26 18:26:11,0,0,24.8,0
1542999,1569522372,2019/9/26 18:26:12,0,0,24.8,0
1543999,1569522373,2019/9/26 18:26:13,0,0,24.8,0
1544999,1569522374,2019/9/26 18:26:14,0,0,24.8,0
1546000,1569522375,2019/9/26 18:26:15,0,0,24.8,0
1546999,1569522376,2019/9/26 18:26:16,0,1,24.8,0
1548999,1569522378,2019/9/26 18:26:18,0,0,24.8,0
1550000,1569522379,2019/9/26 18:26:19,0,0,24.8,0
1550999,1569522380,2019/9/26 18:26:20,0,1,24.8,0
1552999,1569522382,2019/9/26 18:26:22,0,0,24.8,0
1553999,1569522383,2019/9/26 18:26:23,0,0,24.8,0
1554999,1569522384,2019/9/26 18:26:24,0,0,24.8,0
1555999,1569522385,2019/9/26 18:26:25,0,0,24.8,0
1556999,1569522386,2019/9/26 18:26:26,0,0,24.8,0
1557998,1569522387,2019/9/26 18:26:27,0,1,24.8,0
1559998,1569522389,2019/9/26 18:26:29,0,0,24.7,0
1560998,1569522390,2019/9/26 18:26:30,0,0,24.7,0
1562000,1569522391,2019/9/26 18:26:31,0,1,24.7,0
1563999,1569522393,2019/9/26 18:26:33,0,0,24.7,0
1564998,1569522394,2019/9/26 18:26:34,0,0,24.7,0
1566000,1569522395,2019/9/26 18:26:35,0,1,24.7,0
1567998,1569522397,2019/9/26 18:26:37,0,0,24.7,0
1568999,1569522398,2019/9/26 18:26:38,0,0,24.7,0
1569999,1569522399,2019/9/26 18:26:39,0,0,24.7,0
1571000,1569522400,2019/9/26 18:26:40,0,1,24.7,0
1572999,1569522402,2019/9/26 18:26:42,0,0,24.7,0
1573998,1569522403,2019/9/26 18:26:43,0,0,24.7,0
1575000,1569522404,2019/9/26 18:26:44,0,0,24.7,0
1575999,1569522405,2019/9/26 18:26:45,0,1,24.7,0
1578000,1569522407,2019/9/26 18:26:47,0,0,24.7,0
1578999,1569522408,2019/9/26 18:26:48,0,0,24.7,0
1579999,1569522409,2019/9/26 18:26:49,0,0,24.7,0
1580999,1569522410,2019/9/26 18:26:50,0,0,24.7,0
1582000,1569522411,2019/9/26 18:26:51,0,0,24.7,0
1582998,1569522412,2019/9/26 18:26:52,0,0,24.7,0
1583998,1569522413,2019/9/26 18:26:53,0,0,24.7,0
1585000,1569522414,2019/9/26 18:26:54,0,0,24.7,0
1585999,1569522415,2019/9/26 18:26:55,0,0,24.7,0
1586999,1569522416,2019/9/26 18:26:56,0,0,24.7,0
1587999,1569522417,2019/9/26 18:26:57,0,0,24.7,0
1589000,1569522418,2019/9/26 18:26:58,0,0,24.7,0
1589998,1569522419,2019/9/26 18:26:59,0,0,24.7,0
1591000,1569522420,2019/9/26 18:27:0,0,0,24.7,0
1591999,1569522421,2019/9/26 18:27:1,0,0,24.7,0
1592999,1569522422,2019/9/26 18:27:2,0,0,24.7,0
1593999,1569522423,2019/9/26 18:27:3,0,0,24.7,0
1594999,1569522424,2019/9/26 18:27:4,0,0,24.7,0
1595999,1569522425,2019/9/26 18:27:5,0,0,24.7,0
1596999,1569522426,2019/9/26 18:27:6,0,1,24.7,0
1598999,1569522428,2019/9/26 18:27:8,0,0,24.7,0
1600000,1569522429,2019/9/26 18:27:9,0,0,24.7,0
1600998,1569522430,2019/9/26 18:27:10,0,0,24.7,0
1601999,1569522431,2019/9/26 18:27:11,0,0,24.7,0
1602999,1569522432,2019/9/26 18:27:12,0,0,24.7,0
1603998,1569522433,2019/9/26 18:27:13,0,0,24.7,0
1605000,1569522434,2019/9/26 18:27:14,0,0,24.8,0
1605999,1569522435,2019/9/26 18:27:15,0,0,24.8,0
1606999,1569522436,2019/9/26 18:27:16,0,0,24.8,0
1608000,1569522437,2019/9/26 18:27:17,0,1,24.8,0
1609999,1569522439,2019/9/26 18:27:19,0,0,24.8,0
1610998,1569522440,2019/9/26 18:27:20,0,0,24.8,0
1612000,1569522441,2019/9/26 18:27:21,0,0,24.8,0
1612999,1569522442,2019/9/26 18:27:22,0,0,24.8,0
1613999,1569522443,2019/9/26 18:27:23,0,0,24.8,0
1614999,1569522444,2019/9/26 18:27:24,0,1,24.8,0
1616999,1569522446,2019/9/26 18:27:26,0,0,24.8,0
1617999,1569522447,2019/9/26 18:27:27,0,0,24.8,0
1619000,1569522448,2019/9/26 18:27:28,0,0,24.8,0
1619998,1569522449,2019/9/26 18:27:29,0,0,24.8,1
1621000,1569522450,2019/9/26 18:27:30,0,1,24.8,0
1623000,1569522452,2019/9/26 18:27:32,0,0,24.8,0
1624000,1569522453,2019/9/26 18:27:33,0,0,24.8,0
1624999,1569522454,2019/9/26 18:27:34,0,0,24.8,0
1626000,1569522455,2019/9/26 18:27:35,0,0,24.8,1
1626999,1569522456,2019/9/26 18:27:36,0,0,24.8,0
1628000,1569522457,2019/9/26 18:27:37,0,1,24.8,0
1630000,1569522459,2019/9/26 18:27:39,0,0,24.8,0
1630998,1569522460,2019/9/26 18:27:40,0,0,24.8,0
1632000,1569522461,2019/9/26 18:27:41,0,0,24.8,0
1632999,1569522462,2019/9/26 18:27:42,0,0,24.8,0
1633999,1569522463,2019/9/26 18:27:43,0,0,24.8,0
1635000,1569522464,2019/9/26 18:27:44,0,0,24.8,0
1635998,1569522465,2019/9/26 18:27:45,0,1,24.8,0
1637999,1569522468,2019/9/26 18:27:48,0,0,24.8,0
1638999,1569522469,2019/9/26 18:27:49,0,0,24.8,0
1639999,1569522470,2019/9/26 18:27:50,0,0,24.8,0
1640999,1569522471,2019/9/26 18:27:51,0,0,24.8,0
1642000,1569522472,2019/9/26 18:27:52,0,0,24.8,0
1642999,1569522473,2019/9/26 18:27:53,0,1,24.8,0
1644998,1569522475,2019/9/26 18:27:55,0,0,24.8,0
1646000,1569522476,2019/9/26 18:27:56,0,0,24.8,0
1646999,1569522477,2019/9/26 18:27:57,0,0,24.8,0
1648000,1569522478,2019/9/26 18:27:58,0,1,24.8,0
1649999,1569522480,2019/9/26 18:28:0,0,0,24.9,0
1651000,1569522481,2019/9/26 18:28:1,0,0,24.9,0
1651999,1569522482,2019/9/26 18:28:2,0,0,24.9,0
1652999,1569522483,2019/9/26 18:28:3,0,1,24.9,0
1655000,1569522485,2019/9/26 18:28:5,0,0,24.9,0
1655998,1569522486,2019/9/26 18:28:6,0,0,24.9,0
1656999,1569522487,2019/9/26 18:28:7,0,0,24.9,0
1657999,1569522488,2019/9/26 18:28:8,0,0,24.9,0
1658999,1569522489,2019/9/26 18:28:9,0,0,24.9,1
1659999,1569522490,2019/9/26 18:28:10,0,1,24.9,0
1662000,1569522492,2019/9/26 18:28:12,0,0,24.9,0
1662999,1569522493,2019/9/26 18:28:13,0,0,24.9,0
1664000,1569522494,2019/9/26 18:28:14,0,0,24.9,1
1664999,1569522495,2019/9/26 18:28:15,0,1,24.9,0
1667000,1569522497,2019/9/26 18:28:17,0,0,24.9,0
1667999,1569522498,2019/9/26 18:28:18,0,0,24.9,1
1668999,1569522499,2019/9/26 18:28:19,0,0,24.9,0
1669999,1569522500,2019/9/26 18:28:20,0,1,24.9,0
1671998,1569522502,2019/9/26 18:28:22,0,0,24.9,0
1672998,1569522503,2019/9/26 18:28:23,0,0,24.9,0
1674000,1569522504,2019/9/26 18:28:24,0,0,24.9,0
1674999,1569522505,2019/9/26 18:28:25,0,0,24.9,0
1675999,1569522506,2019/9/26 18:28:26,0,0,24.9,0
1676999,1569522507,2019/9/26 18:28:27,0,0,24.9,0
1678000,1569522508,2019/9/26 18:28:28,0,0,24.9,0
1678999,1569522509,2019/9/26 18:28:29,0,0,24.9,0
1679998,1569522510,2019/9/26 18:28:30,0,0,24.9,0
1680999,1569522511,2019/9/26 18:28:31,0,0,24.9,0
1681999,1569522512,2019/9/26 18:28:32,0,0,24.9,0
1683000,1569522513,2019/9/26 18:28:33,0,0,24.9,0
1683999,1569522514,2019/9/26 18:28:34,0,0,24.9,0
1684999,1569522515,2019/9/26 18:28:35,0,0,24.9,0
1685998,1569522516,2019/9/26 18:28:36,0,0,24.9,0
1687000,1569522517,2019/9/26 18:28:37,0,0,24.9,0
1687999,1569522518,2019/9/26 18:28:38,0,0,24.9,0
1688999,1569522519,2019/9/26 18:28:39,0,0,24.9,0
1690000,1569522520,2019/9/26 18:28:40,0,0,24.9,0
1690998,1569522521,2019/9/26 18:28:41,0,0,24.9,0
1691999,1569522522,2019/9/26 18:28:42,0,0,24.9,0
1692999,1569522523,2019/9/26 18:28:43,0,0,24.9,0
1694000,1569522524,2019/9/26 18:28:44,0,0,24.9,0
1694998,1569522525,2019/9/26 18:28:45,0,0,24.9,0
1696000,1569522526,2019/9/26 18:28:46,0,0,24.9,0
1696998,1569522527,2019/9/26 18:28:47,0,0,24.9,0
1697998,1569522528,2019/9/26 18:28:48,0,0,24.9,0
1699000,1569522529,2019/9/26 18:28:49,0,0,24.9,0
1699999,1569522530,2019/9/26 18:28:50,0,1,24.9,0
1701999,1569522532,2019/9/26 18:28:52,0,0,24.9,0
1703000,1569522533,2019/9/26 18:28:53,0,0,24.9,0
1703998,1569522534,2019/9/26 18:28:54,0,0,24.9,0
1704998,1569522535,2019/9/26 18:28:55,0,0,24.9,0
1706000,1569522536,2019/9/26 18:28:56,0,1,24.9,0
1707999,1569522538,2019/9/26 18:28:58,0,0,24.9,0
1708998,1569522539,2019/9/26 18:28:59,0,0,24.9,0
1710000,1569522540,2019/9/26 18:29:0,0,0,24.9,0
1710999,1569522541,2019/9/26 18:29:1,0,1,24.9,0
1713000,1569522543,2019/9/26 18:29:3,0,0,24.9,0
1713998,1569522544,2019/9/26 18:29:4,0,0,24.9,0
1714999,1569522545,2019/9/26 18:29:5,0,0,24.9,0
1715999,1569522546,2019/9/26 18:29:6,0,0,24.9,0
1717000,1569522547,2019/9/26 18:29:7,0,0,24.9,0
1717998,1569522548,2019/9/26 18:29:8,0,0,24.9,0
1718999,1569522549,2019/9/26 18:29:9,0,0,24.9,0
1720000,1569522550,2019/9/26 18:29:10,0,0,24.9,0
1720999,1569522551,2019/9/26 18:29:11,0,0,24.9,0
1721999,1569522552,2019/9/26 18:29:12,0,0,24.9,0
1722999,1569522553,2019/9/26 18:29:13,0,0,24.9,0
1724000,1569522554,2019/9/26 18:29:14,0,1,24.9,0
1725999,1569522556,2019/9/26 18:29:16,0,0,24.9,0
1726999,1569522557,2019/9/26 18:29:17,0,0,24.9,0
1728000,1569522558,2019/9/26 18:29:18,0,0,24.9,0
1728999,1569522559,2019/9/26 18:29:19,0,1,25,0
1731000,1569522561,2019/9/26 18:29:21,0,0,25,0
1731999,1569522562,2019/9/26 18:29:22,0,0,25,0
1733000,1569522563,2019/9/26 18:29:23,0,1,25,0
1734999,1569522565,2019/9/26 18:29:25,0,0,25,0
1735999,1569522566,2019/9/26 18:29:26,0,0,25,0
1736998,1569522567,2019/9/26 18:29:27,0,1,25,0
1738999,1569522569,2019/9/26 18:29:29,0,0,25,0
1740000,1569522571,2019/9/26 18:29:31,0,0,25,0
1740999,1569522572,2019/9/26 18:29:32,0,0,25,0
1741999,1569522573,2019/9/26 18:29:33,0,0,25,0
1742998,1569522574,2019/9/26 18:29:34,0,0,25,0
1744000,1569522575,2019/9/26 18:29:35,0,0,25,0
1744999,1569522576,2019/9/26 18:29:36,0,0,25,0
1745998,1569522577,2019/9/26 18:29:37,0,0,25,0
1746999,1569522578,2019/9/26 18:29:38,0,1,25,0
1749000,1569522580,2019/9/26 18:29:40,0,0,25,0
1749999,1569522581,2019/9/26 18:29:41,0,0,25,0
1750999,1569522582,2019/9/26 18:29:42,0,1,25,0
1752998,1569522584,2019/9/26 18:29:44,0,0,25,0
1753999,1569522585,2019/9/26 18:29:45,0,0,25,0
1754998,1569522586,2019/9/26 18:29:46,0,0,25,0
1755999,1569522587,2019/9/26 18:29:47,0,0,25,0
1756999,1569522588,2019/9/26 18:29:48,0,0,25,0
1758000,1569522589,2019/9/26 18:29:49,0,0,25,0
1758999,1569522590,2019/9/26 18:29:50,0,0,25,0
1759998,1569522591,2019/9/26 18:29:51,0,0,25,0
1760999,1569522592,2019/9/26 18:29:52,0,1,25,0
1762999,1569522594,2019/9/26 18:29:54,0,0,25,0
1763998,1569522595,2019/9/26 18:29:55,0,0,25,0
1764999,1569522596,2019/9/26 18:29:56,0,0,25,0
1765998,1569522597,2019/9/26 18:29:57,0,0,25,0
1767000,1569522598,2019/9/26 18:29:58,0,1,25,0
1768999,1569522600,2019/9/26 18:30:0,0,0,25,0
1770000,1569522601,2019/9/26 18:30:1,0,0,25,0
1770999,1569522602,2019/9/26 18:30:2,0,0,25,0
1772000,1569522603,2019/9/26 18:30:3,0,0,25,0
1772999,1569522604,2019/9/26 18:30:4,0,1,25,0
1774999,1569522606,2019/9/26 18:30:6,0,0,25,0
1775998,1569522607,2019/9/26 18:30:7,0,0,25,0
1777000,1569522608,2019/9/26 18:30:8,0,0,25,0
1777998,1569522609,2019/9/26 18:30:9,0,0,25,0
1779000,1569522610,2019/9/26 18:30:10,0,0,25,0
1779999,1569522611,2019/9/26 18:30:11,0,0,25,0
1781000,1569522612,2019/9/26 18:30:12,0,0,25,0
1781999,1569522613,2019/9/26 18:30:13,0,0,25,0
1783000,1569522614,2019/9/26 18:30:14,0,0,25,0
1783999,1569522615,2019/9/26 18:30:15,0,0,25,0
1784998,1569522616,2019/9/26 18:30:16,0,0,25,0
1786000,1569522617,2019/9/26 18:30:17,0,0,25,0
1786999,1569522618,2019/9/26 18:30:18,0,0,25,0
1788000,1569522619,2019/9/26 18:30:19,0,0,25,0
1788999,1569522620,2019/9/26 18:30:20,0,0,25,0
1790000,1569522621,2019/9/26 18:30:21,0,0,25,0
1791000,1569522622,2019/9/26 18:30:22,0,0,25,0
1792000,1569522623,2019/9/26 18:30:23,0,0,25,0
1792999,1569522624,2019/9/26 18:30:24,0,0,25,0
1793999,1569522625,2019/9/26 18:30:25,0,0,25,0
1794999,1569522626,2019/9/26 18:30:26,0,0,25,0
1795998,1569522627,2019/9/26 18:30:27,0,1,25,0
1797998,1569522629,2019/9/26 18:30:29,0,0,25,0
1798999,1569522630,2019/9/26 18:30:30,0,0,25,0
1800000,1569522631,2019/9/26 18:30:31,0,0,25,0
1800999,1569522632,2019/9/26 18:30:32,0,0,25,0
1802000,1569522633,2019/9/26 18:30:33,0,1,25.1,0
1804000,1569522635,2019/9/26 18:30:35,0,0,25.1,0
1804999,1569522636,2019/9/26 18:30:36,0,0,25.1,0
1806000,1569522637,2019/9/26 18:30:37,0,0,25.1,0
1806998,1569522638,2019/9/26 18:30:38,0,0,25.1,0
1807998,1569522639,2019/9/26 18:30:39,0,0,25.1,0
1808999,1569522640,2019/9/26 18:30:40,0,0,25.1,0
1809999,1569522641,2019/9/26 18:30:41,0,0,25.1,0
1811000,1569522642,2019/9/26 18:30:42,0,0,25.1,0
1811999,1569522643,2019/9/26 18:30:43,0,0,25.1,0
1812999,1569522644,2019/9/26 18:30:44,0,1,25.1,0
1815000,1569522646,2019/9/26 18:30:46,0,0,25.1,0
1815999,1569522647,2019/9/26 18:30:47,0,0,25.1,0
1816999,1569522648,2019/9/26 18:30:48,0,1,25.1,0
1818999,1569522650,2019/9/26 18:30:50,0,0,25.1,0
1820000,1569522651,2019/9/26 18:30:51,0,0,25.1,0
1820998,1569522652,2019/9/26 18:30:52,0,0,25.1,0
1821999,1569522653,2019/9/26 18:30:53,0,0,25.1,0
1822998,1569522654,2019/9/26 18:30:54,0,0,25.1,0
1824000,1569522655,2019/9/26 18:30:55,0,0,25.1,0
1824999,1569522656,2019/9/26 18:30:56,0,1,25.1,0
1827000,1569522658,2019/9/26 18:30:58,0,0,25.1,0
1827999,1569522659,2019/9/26 18:30:59,0,0,25.1,0
1829000,1569522660,2019/9/26 18:31:0,0,0,25.1,0
1829998,1569522661,2019/9/26 18:31:1,0,0,25.1,0
1830999,1569522662,2019/9/26 18:31:2,0,0,25.1,0
1831999,1569522663,2019/9/26 18:31:3,0,0,25.1,0
1832999,1569522664,2019/9/26 18:31:4,0,0,25.1,0
1834000,1569522665,2019/9/26 18:31:5,0,0,25.1,0
1834999,1569522666,2019/9/26 18:31:6,0,0,25.1,0
1835999,1569522667,2019/9/26 18:31:7,0,0,25.1,0
1836999,1569522668,2019/9/26 18:31:8,0,0,25.1,0
1838000,1569522669,2019/9/26 18:31:9,0,0,25.1,0
1838998,1569522670,2019/9/26 18:31:10,0,0,25.1,0
1839998,1569522671,2019/9/26 18:31:11,0,0,25.1,0
1840999,1569522672,2019/9/26 18:31:12,0,0,25.1,0
1841999,1569522673,2019/9/26 18:31:13,0,1,25.1,0
1843998,1569522675,2019/9/26 18:31:15,0,0,25.1,0
1844999,1569522676,2019/9/26 18:31:16,0,0,25.1,0
1845999,1569522677,2019/9/26 18:31:17,0,0,25.1,0
1847000,1569522679,2019/9/26 18:31:19,0,0,25.1,0
1847999,1569522680,2019/9/26 18:31:20,0,0,25.1,0
1848999,1569522681,2019/9/26 18:31:21,0,0,25.1,0
1849999,1569522682,2019/9/26 18:31:22,0,0,25.1,0
1850998,1569522683,2019/9/26 18:31:23,0,0,25.1,0
1852000,1569522684,2019/9/26 18:31:24,0,0,25.1,0
1852998,1569522685,2019/9/26 18:31:25,0,0,25.1,0
1854000,1569522686,2019/9/26 18:31:26,0,0,25.1,0
1854998,1569522687,2019/9/26 18:31:27,0,0,25.1,0
1855998,1569522688,2019/9/26 18:31:28,0,0,25.1,0
1857000,1569522689,2019/9/26 18:31:29,0,0,25.1,0
1857999,1569522690,2019/9/26 18:31:30,0,0,25.1,0
1858999,1569522691,2019/9/26 18:31:31,0,0,25.1,0
1859999,1569522692,2019/9/26 18:31:32,0,0,25.1,0
1861000,1569522693,2019/9/26 18:31:33,0,0,25.1,0
1861998,1569522694,2019/9/26 18:31:34,0,0,25.1,0
1862999,1569522695,2019/9/26 18:31:35,0,0,25.1,0
1863999,1569522696,2019/9/26 18:31:36,0,0,25.1,0
1864998,1569522697,2019/9/26 18:31:37,0,0,25.1,0
1866000,1569522698,2019/9/26 18:31:38,0,0,25.1,0
1866999,1569522699,2019/9/26 18:31:39,0,0,25.1,0
1867999,1569522700,2019/9/26 18:31:40,0,0,25.1,0
1868999,1569522701,2019/9/26 18:31:41,0,0,25.1,0
1870000,1569522702,2019/9/26 18:31:42,0,0,25.1,0
1870998,1569522703,2019/9/26 18:31:43,0,0,25.1,0
1871998,1569522704,2019/9/26 18:31:44,0,0,25.1,0
1873000,1569522705,2019/9/26 18:31:45,0,0,25.1,0
1873999,1569522706,2019/9/26 18:31:46,0,0,25.1,0
1875000,1569522707,2019/9/26 18:31:47,0,0,25.1,0
1875998,1569522708,2019/9/26 18:31:48,0,0,25.1,0
1876999,1569522709,2019/9/26 18:31:49,0,0,25.1,0
1877999,1569522710,2019/9/26 18:31:50,0,0,25.1,0
1879000,1569522711,2019/9/26 18:31:51,0,0,25.2,0
1879999,1569522712,2019/9/26 18:31:52,0,0,25.2,0
1880999,1569522713,2019/9/26 18:31:53,0,0,25.2,0
1881999,1569522714,2019/9/26 18:31:54,0,0,25.2,0
1882998,1569522715,2019/9/26 18:31:55,0,0,25.2,0
1884000,1569522716,2019/9/26 18:31:56,0,0,25.2,0
1884999,1569522717,2019/9/26 18:31:57,0,0,25.2,0
1886000,1569522718,2019/9/26 18:31:58,0,0,25.2,0
1886998,1569522719,2019/9/26 18:31:59,0,0,25.2,0
1887998,1569522720,2019/9/26 18:32:0,0,0,25.2,0
1889000,1569522721,2019/9/26 18:32:1,0,0,25.2,0
1889998,1569522722,2019/9/26 18:32:2,0,0,25.2,0
1891000,1569522723,2019/9/26 18:32:3,0,0,25.2,0
1891999,1569522724,2019/9/26 18:32:4,0,0,25.2,0
1892999,1569522725,2019/9/26 18:32:5,0,0,25.2,0
1893999,1569522726,2019/9/26 18:32:6,0,0,25.2,0
1895000,1569522727,2019/9/26 18:32:7,0,0,25.2,0
1895998,1569522728,2019/9/26 18:32:8,0,0,25.2,0
1896998,1569522729,2019/9/26 18:32:9,0,0,25.2,0
1897999,1569522730,2019/9/26 18:32:10,0,0,25.2,0
1898999,1569522731,2019/9/26 18:32:11,0,0,25.2,0
1899999,1569522732,2019/9/26 18:32:12,0,0,25.2,0
1900998,1569522733,2019/9/26 18:32:13,0,0,25.2,0
1902000,1569522734,2019/9/26 18:32:14,0,0,25.1,0
1902998,1569522735,2019/9/26 18:32:15,0,1,25.1,0
1905000,1569522737,2019/9/26 18:32:17,0,0,25.1,0
1905999,1569522738,2019/9/26 18:32:18,0,0,25.1,0
1907000,1569522739,2019/9/26 18:32:19,0,0,25.1,0
